"TOTAL MOISTURE FACIAL CREAM, 1.7 OZ",$42.00,"Say good-bye to dry skin and hello to ""total moisture"". This facial cream provides concentrated immediate & long-term hydration for an ultra radiant complexion. Contains exclusive tri-radiance complex to help develop the skin's reserves of water & reinforce skin's moisture barrier for a radiantly refreshed complexion. For normal to dry skin."
HAYDIN RIDING BOOTS,$89.00,"A fun addition to both skirts and skinny jeans, the Haydin riding boots from G by GUESS pair an equestrian-inspired profile with buckled straps and trend-right block heel for a timeless look."
DRI-FIT TEMPO RUNNING SHORTS,$30.00,Track is back.. get underway in these performance running shorts from Nike.
MEN'S AUTOMATIC PRESAGE BLACK LEATHER STRAP WATCH 40.5MM,$575.00,The robust stainless steel case of Seiko's elegant automatic Presage timepiece features an innovative multifunction dial with a date subdial and power indicator. Style #SSA343
"3-PC. DAYS OF OUR LIGHTS PRIME & HIGHLIGHT SET, FIRST AT MACY'S",$47.00,"Glow for it, Gorgeous! Get up and glow with this full size primer and highlighter trio. Help skin look brighter, boosted and awake while minimizing the look of pores with The POREfessional Pearl Primer, Benefit's soft-radiance face primer. Then, play up your favorite features with Watt's Up!, a luminous soft-focus cream highlighter, and Dandelion Twinkle, Benefit's nude-pink powder highlighter."
"KELIMAE WIDE-CALF SCRUNCHED BOOTS, CREATED FOR MACY'S",$49.99,Casual slouching lends a boho-chic feel to the otherwise sleek silhouette of the Kelimae wide-calf riding boots from Style & Co.
AIR LOGO-PRINT SWEATSHIRT,$65.00,"A sporty update on cozy fleece, this Nike Sportswear sweatshirt is cropped for a fresh look."
3-PC. ROLLER LASH & LINE-UP SET,$32.00,"Ready to Roll! Get curled lashes and a precise, matte line instantly with this set featuring a full size mascara and liquid eyeliner duo. The iconic Roller Lash Mascara, which lifts and super-curls while its instant curve-setting formula holds for 12 hours, is easy to remove and contains provitamin B5 and serine, known for their lash-conditioning benefits. The 24-hour* waterproof** Roller Liner Eyeliner features an easy-glide precision felt tip for sharp, controlled lines and a super-smooth application that won't drag! It doesn't fade, flake, bleed or smudge, so you can Roll all day and night!"
MEN'S CHARLES GOLD-TONE STAINLESS STEEL BRACELET WATCH 41MM,$175.00,"Named for the classical street in New York's West Village, the Charles is a minimalist design perfect for everyday wear. The gold tone timepiece features a Signature COACH marker for a heritage touch."
WOMEN'S CLASSIC MINI II GENUINE SHEARLING-LINED BOOTS,$140.00,The Classic Mini II from UGG® combines a short ankle profile with plush sheepskin that brings lightweight slipper-like comfort to any look.
THERMA LOGO FLEECE TRAINING HOODIE,$55.00,Enjoy premium warmth and quick-drying comfort with this training hoodie from Nike. Therma fabric helps the loose-fitting top manage body heat and keep you cozy.
BOI-ING HYDRATING CONCEALER,$22.00,"Boi-ing Hydrating concealer sheer coverage, lightweight concealer   Benefit's Boi-ing Hydrating concealer hides dark circles & visibly smooths fine lines. This concealer stick with Vitamin E & apple seed extract, keeps skin hydrated for 6 hours!*"
MEN'S BROWN VEGAN LEATHER STRAP WATCH 44MM BOX SET,$40.00,A handsome timepiece in brown and gunmetal gray is boxed with a handy card wallet with matching key chain for this thoughtful gift set from Folio.
KURRT LACE-UP COMBAT BOOTS,$69.00,"Sporting classic combat-style detailing, Madden Girl's Kurtt lace-up boots carry the handsome heft to counterbalance slim leggings or skinny jeans."
DRI-FIT TEMPO RUNNING SHORTS,$30.00,Track is back.. get underway in these performance running shorts from Nike.
MEN'S SWISS BOLD EVOLUTION GUNMETAL STAINLESS STEEL BRACELET WATCH 40MM,$695.00,"Subtle and standout all at once, this monochromatic gunmetal gray BOLD Evolution watch from Movado features a thin case and structured bracelet. Style #3600509"
"LIMITED EDITION ROLLER LINER, TRIAL-SIZE ROLLERLASH AND BENEFIT POUCH! ONLY $22 WITH ANY BENEFIT PURCHASE! A $30 VALUE!",$34.00,"Let's Roll, gorgeous! Create a wide-awake eye look with this Macy's exclusive liquid eyeliner and mascara duo. Only $22 with any Benefit purchase. A $30 Value!"
SPORTSWEAR GYM VINTAGE CREW SWEATSHIRT,$50.00,A vintage-inspired look is updated in super-soft jersey for lightweight comfort in this Nike Sportswear sweatshirt. Space-dyed fabric and crossover stitching add style.
"DELIEE2 WIDE-CALF RIDING BOOTS, CREATED FOR MACY'S",$79.50,Classic lines and buckled straps define the equestrian-inspired silhouette of Karen Scott's Deliee wide-calf riding boots.
EFFY® MEN'S LAPIS LAZULI (16-1/2 X 12MM) STARBURST CUFF LINKS IN STERLING SILVER,$550.00,"Look chic and sophisticated wearing these fancy-shape lapis lazuli (16-1/2 x 12mm) starburst cufflinks created by EFFY® in sterling silver with black rhodium. Approximate width: 1/2""."
BADGAL BANG! 36-HOUR FULL-BLAST VOLUMIZING MASCARA MINI,$13.00,"Get out-of-this-world lashes! BADgal Bang! 36-Hour Full-Blast Volumizing Mascara creates massive volume without weighing down lashes! The gravity-defying formula contains aero-particles, one of the lightest known materials derived from space technology. This innovative intense pitch-black mascara layers easily for bigger impact. Its custom brush is designed to reach from root to tip and corner to corner of upper and lower lashes for big volume with 360° reach!"
INDY DRI-FIT LATTICE LOW-IMPACT SPORTS BRA,$40.00,"A high neckline with lattice trim elevates this light-support sports bra from Nike. Perfect for a barre class or yoga, its breathable back enhances motion and breathability."
MEN'S DOUBLE-STRAND BRAIDED LEATHER BRACELET,$35.00,Double strands of braided leather stack up to a fresh look in this handsome bracelet from Bespoke.
"ABBY ANKLE BOOTIES, CREATED FOR MACY'S",$69.50,Sweeten things up with this short & chic pair of ankle booties from American Rag. Wear them with jeans or skirts — anything goes!
2-PC. DOUBLE DEAL THEY'RE REAL! MASCARA SET,$32.00,Get long lashes and a big deal with this full size duo of Benefit Cosmetics' #1 lengthening mascara: They're Real!
EFFY® MEN'S BLACK SPINEL EAGLE CUFF LINKS IN STERLING SILVER,$475.00,Eyes fitted with black spinels stare out from these gorgeously detailed eagle men's cuff links from EFFY.
COURT DRY FLOUNCY TENNIS SKORT,$55.00,"Perfect for practice or play, this Nike Court tennis skort is in stylish ribbed fabric with performance technology for lasting comfort."
BARI POINTY TOE BOOTIES,$99.00,Macy's Exclusive The Bari bootie is the must have for your fall wardrobe. Elastic details to ensure comfortabilty with a zip back makes it easy to throw on and go.
HELLO HAPPY SOFT BLUR FOUNDATION,$30.00,Benefit's NEW Hello Happy Soft Blur Foundation is a light-to-medium coverage liquid foundation with broad spectrum SPF 15 sunscreen. Now available in 12 easy-to-choose shades.
WATCH MOVEMENT CUFF LINKS,$176.50,"A true collectors piece. Actual movements are taken from wind-up watches of the early to mid 20th century. Featuring gears, levers and jewels, Ox and Bull Trading Co. Silver watch movement cuff links allow you to wear engineering at its finest."
ONE CROPPED TRAINING LEGGINGS,$55.00,"Stretch fabric and V-shaped seaming at the back flatter your shape, bringing sleek style to these all-purpose leggings from Nike. A ""just do it"" graphic adds a motivational message to the cropped silhouette."
THE POREFESSIONAL PEARL PRIMER,$32.00,"Target pores and defeat dullness! It's the power of The POREfessional PLUS brightening! This soft, brightening face primer instantly minimizes the look of pores, locks on makeup and helps skin look bright, boosted and awake! It's the same oil-free, lightweight, silky-smooth texture as the original PLUS a hint of soft pearly pink. Pores and dullness don't stand a chance!"
"WILEYY ANKLE BOOTIES, CREATED FOR MACY'S",$69.50,"Fashioned with a touch of country style, these Wileyy ankle booties from Style & Co bring a modern boho feel to jeans and skirts."
MEN'S SWISS AUTOMATIC TRADITION STAINLESS STEEL BRACELET WATCH 42MM,"$2,000.00","Rado's legacy Tradition timepiece gets everything right with Swiss automatic movement, an intricate stainless steel bracelet and an adventuresome blue dial of exceptional legibility. Style #R32505203"
SPORTSWEAR ESSENTIAL COTTON LOGO RACERBACK TANK TOP,$30.00,"An athletic look in soft, all-cotton jersey, this tank top from Nike is updated with a longer hem at the back that lets you bend and stretch with confidence."
DALLAS BOX O' POWDER BLUSH,$30.00,"""It's an outdoor glow for an indoor gal!""  This sun-kissed rose glow is pure cowgirl chic.  So sheer it's naturally beautiful on all complexions.  Sweep Dallas across cheeks, chin and forehead for a healthy radiance that's better than Mother Nature's.  It's rich, enviable beauty in a box.  Now get on your pony and ride!"
"HOLLEE DRESS BOOTS, CREATED FOR MACY'S",$79.50,Linked metallic hardware and slender straps accent the Hollee dress boots from Karen Scott with sophisticated metallic flair.
MEN'S BLUE DIVE STAINLESS STEEL BRACELET WATCH 42MM,$129.00,"Fossil's stainless steel Blue Dive is subtle and sophisticated enough for the office while also equipped for use as a dive watch, with strong water resistance, high contrast dial, and dashing blue and red tachymeter bezel."
MOTION ADAPT HIGH-SUPPORT COMPRESSION SPORTS BRA,$65.00,"You're ready for your toughest workouts in this Nike Sports Bra, with Motion Adapt compression support and strategic mesh for ventilation where you need it most. Dri-FIT wicking technology helps keep you comfortable."
2-PC. BROWMAZING DEAL EYEBROW PENCIL SET,$32.00,"Fill, shape and define... oh my! Gorgeous, natural-looking brows have never been easier with this full size brow pencil duo of Benefit best sellers! Fill and shape your brows in an instant with Goof Proof Brow Pencil or get natural-looking definition with Precisely, My Brow Pencil. These two Benefit best sellers make one BROWmazing duo! Available in shades 2, 3 and 4."
MEN'S DIAMOND ACCENT GEOMETRIC CUFF LINKS,$200.00,Look polished in the contemporary geometric design of these men's cuff links with small diamond accents.
"ROZARIO MEMORY-FOAM DRESS BOOTS, CREATED FOR MACY'S",$179.50,Add the sleek silhouette of Giani Bernini's Rozario dress boots to skinny jeans for a stylish boost with comfortable height.
DRI-FIT FLEECE TRAINING TOP,$55.00,Lightweight fleece gives you perfect training warmth with this Nike top. Dri-FIT technology adds performance comfort.
MEN'S LEXINGTON GOLD-TONE STAINLESS STEEL BRACELET WATCH 42MM,$250.00,A classic that's always in style from the Lexington collection by Michael Kors. Style #MK8751
"DELIEE2 RIDING BOOTS, CREATED FOR MACY'S",$79.50,Karen Scott's Deliee riding boots a sophisticated and sleek accenting skinny jeans and tailored skirts with a hint of equestrian inspiration in buckled straps and hardware.
BENEFIT MINIS COLLECTION,$16.00,"Pay a little, try a lot with Benefit's collection of best-selling minis. These pretty little things are the perfect way to find your favorite Benefit product."
MEN'S SWISS CHRONOGRAPH MUSEUM SPORT COGNAC LEATHER STRAP WATCH 43MM,$995.00,"Stately and sporting all at once, Movado's suave Museum Sport brings together gunmetal stainless steel and a black chronograph dial with a smooth cognac leather strap. Style #0607290"
"WOMEN'S STEP 'N FLEX AVVIA LEATHER BOOTIES , CREATED FOR MACY'S",$119.50,"Large ring hardware secures a back strap on the Avvia booties from Alfani, featuring comfy Step 'N Flex technology."
BOX O' POWDER COLLECTION,$30.00,"Do the sexy sweep! Benefit's famous Box o' Powders bronze, brighten and blush for an instant lift to your look. Each universally flattering shade comes in a slim, fliptop box with a mirror and brush. Bonus! Each Box o' Powder includes a custom-designed brush for the perfect color payoff."
"FALONN ANKLE BOOTIES, CREATED FOR MACY'S",$59.50,Sophisticated style meets a hint of moto attitude in the buckled strap details and block-heel design of these Falonn ankle booties from Karen Scott.
"MULTI-STONE & DIAMOND (1/5 CT. T.W.) NYLON CORD BOLO BRACELET IN STERLING SILVER, CREATED FOR MACY'S",$725.00,Beads of onyx and hematite are strung onto a nylon cord and accented with round-shape diamonds on this bolo bracelet with sterling silver detail from Esquire Men's Jewelry.
MEN'S SWISS BOLD STAINLESS STEEL MESH BRACELET WATCH 42MM,$495.00,A Swiss-made timepiece complete with Movado's signature minimalism and ingenuity. From the Bold Collection.Style #3600589
BIG BOYS VINNY PIECED COLORBLOCKED HOODIE & KENT LOGO-PRINT FLEECE SWEATPANTS,$49.50,Keep his play-ready look stylish and warm with the super-soft fleece and bold logo detailing of the Vinny hoodie and Kent sweatpants featured in this sporty pairing from Tommy Hilfiger.
